@RELATION	HeightMapping

@ATTRIBUTE	x	NUMERIC
@ATTRIBUTE	y	NUMERIC
@ATTRIBUTE	light	NUMERIC

@DATA
461.5,85.5,37
461.0,90.0,37
460.0,97.5,37
460.0,102.5,37
460.0,108.0,37
460.5,113.5,37
460.0,119.5,37
459.0,124.0,36
459.0,128.5,36
458.5,132.5,36
459.0,138.5,36
458.5,142.5,36
458.0,147.5,37
456.5,153.5,39
457.0,159.5,42
456.0,163.5,43
455.5,168.5,43
455.0,174.0,43
454.5,180.0,43
453.5,184.0,43
453.5,188.5,43
453.0,194.0,43
451.0,201.5,43
451.0,204.0,43
451.0,210.0,43
451.5,215.0,43
450.5,219.0,43
451.0,225.0,43
456.5,230.0,44
456.0,233.5,44
455.5,241.5,44
454.5,245.5,44
454.5,250.5,44
453.5,255.0,44
453.5,259.0,44
453.0,265.0,44
452.5,271.5,43
453.0,275.5,43
452.0,281.5,42
452.5,286.0,38
451.5,290.0,33
451.0,296.5,32
451.5,300.0,32
451.5,306.5,32
451.0,310.5,32
452.0,315.5,33
455.0,46.5,36
451.0,54.0,37
449.0,57.5,36
452.5,59.0,36
451.5,63.5,36
452.5,67.0,36
452.5,72.5,36
451.0,80.5,36
451.0,82.5,36
451.5,87.0,36
451.5,93.0,36
452.5,99.0,36
454.0,104.5,36
454.5,109.0,36
454.0,113.5,36
455.5,119.0,36
454.0,124.0,36
454.0,129.5,36
454.0,135.5,36
454.5,139.5,36
453.0,144.0,37
453.0,150.5,37
452.0,155.5,41
453.0,161.5,43
453.0,166.0,44
453.5,169.0,44
453.5,175.5,44
453.5,180.5,44
453.5,185.0,44
453.0,190.5,44
453.0,194.5,44
453.5,201.5,44
453.0,204.0,44
453.0,211.0,44
453.5,217.0,43
453.0,220.0,43
452.5,226.5,43
454.5,229.0,43
452.0,236.0,43
454.0,240.5,43
452.0,245.5,43
452.5,250.5,43
453.5,256.0,43
452.5,264.0,43
453.5,267.5,43
454.0,271.5,43
452.0,274.0,43
453.0,281.5,40
453.0,287.0,35
454.5,292.5,32
454.5,294.0,32
453.0,300.5,32
455.5,306.5,32
456.5,312.0,32
454.5,317.5,33
450.0,45.0,37
451.5,51.5,37
448.5,56.0,37
447.5,57.5,37
447.0,60.5,37
448.0,66.5,37
446.5,70.5,37
445.0,74.0,36
446.0,78.5,35
446.0,80.5,35
445.5,87.5,35
444.5,92.5,35
444.5,97.5,34
444.0,101.0,34
445.0,107.5,34
445.0,111.0,34
445.5,116.0,34
446.5,123.5,34
445.5,128.5,34
445.5,133.5,33
445.5,139.0,33
445.5,145.0,33
445.0,150.0,34
443.5,155.5,36
443.5,161.0,38
444.5,164.0,39
443.0,171.5,38
444.5,176.0,38
443.5,182.5,38
443.5,185.0,38
443.5,190.0,38
443.0,195.0,38
442.0,201.0,38
441.0,206.0,38
441.0,211.5,38
439.0,216.5,38
440.0,220.0,38
439.5,226.5,37
438.5,232.5,37
438.0,237.5,37
437.5,242.5,37
437.0,246.0,37
436.0,251.5,37
435.0,258.0,36
436.0,263.0,36
435.0,267.0,36
435.0,273.0,36
435.5,277.0,35
434.0,283.0,34
435.0,287.5,33
434.5,292.5,32
435.0,297.0,32
434.5,303.5,32
434.5,308.0,32
434.0,311.0,32
434.5,316.5,33
444.5,40.5,37
443.0,45.0,37
443.0,49.5,37
443.5,56.0,36
439.5,60.0,36
440.0,65.5,36
441.5,67.5,36
440.0,71.5,36
442.5,76.5,35
441.5,80.5,33
440.5,83.5,32
439.5,90.0,33
442.5,95.5,33
440.0,99.0,33
441.0,106.0,33
442.5,119.0,33
441.5,126.0,33
441.5,125.0,31
439.0,131.0,32
437.0,139.0,32
440.5,140.5,32
439.5,145.5,32
439.5,148.5,32
439.0,155.0,34
439.0,160.5,36
440.5,164.0,36
439.5,170.5,36
439.5,175.0,36
439.5,180.0,36
439.5,185.5,36
439.5,189.5,37
438.5,193.0,36
438.0,200.5,36
438.5,203.0,36
438.0,210.0,36
438.0,214.0,36
438.0,220.5,36
437.0,227.0,36
437.5,230.5,36
437.5,234.0,36
436.0,240.5,36
437.0,245.5,36
436.0,252.0,36
436.5,257.0,36
436.0,262.0,37
436.0,267.0,37
435.5,271.5,37
436.0,277.0,37
437.0,282.0,36
437.5,287.0,33
435.0,293.5,32
436.5,297.5,32
435.0,300.0,32
434.0,225.5,33
435.0,229.0,34
435.5,236.5,34
435.5,241.5,34
435.5,244.0,35
435.5,250.5,35
434.5,254.5,35
435.5,260.0,35
435.0,266.0,35
434.5,270.5,35
434.0,276.0,35
435.0,282.5,35
435.0,285.5,33
435.5,291.5,32
434.0,296.5,32
434.5,299.5,32
435.5,305.0,32
435.5,308.5,32
434.5,312.5,33
436.0,188.5,35
435.5,192.5,35
435.5,197.0,35
434.5,202.0,35
435.0,207.5,35
435.5,212.5,35
435.0,218.5,35
434.5,222.0,35
435.5,227.0,35
435.0,232.0,35
435.5,236.0,35
435.5,242.0,35
435.5,247.5,36
435.5,253.0,36
435.0,258.5,36
434.5,263.0,36
434.5,265.0,36
434.0,273.0,37
435.5,278.5,36
434.0,282.5,35
436.5,288.0,33
431.0,253.5,29
432.5,254.5,29
431.5,258.0,29
431.5,258.0,28
431.5,249.0,28
431.5,254.0,28
431.0,259.0,28
431.5,265.0,28
431.0,268.5,29
431.5,274.5,29
431.5,279.5,29
430.5,283.0,30
431.5,290.0,32
430.0,292.5,32
431.5,298.5,32
431.5,306.0,32
431.0,307.0,32
431.5,314.5,33
430.5,318.0,34
