@RELATION	HeightMapping

@ATTRIBUTE	x	NUMERIC
@ATTRIBUTE	y	NUMERIC
@ATTRIBUTE	light	NUMERIC

@DATA
459.0,128.5,60
458.5,132.5,60
459.0,138.5,60
458.5,142.5,60
458.0,147.5,60
456.5,153.5,60
457.0,159.5,80
456.0,163.5,100
455.5,168.5,100
455.0,174.0,100
454.5,180.0,100
453.5,184.0,100
453.5,188.5,100
453.0,194.0,100
451.0,201.5,100
451.0,204.0,100
451.0,210.0,100
451.5,215.0,100
450.5,219.0,100
451.0,225.0,100
456.5,230.0,100
456.0,233.5,100
455.5,241.5,100
454.5,245.5,100
454.5,250.5,100
453.5,255.0,100
453.5,259.0,100
453.0,265.0,100
452.5,271.5,100
453.0,275.5,100
452.0,281.5,80
452.5,286.0,60
451.5,290.0,40
451.0,296.5,40
451.5,300.0,40
451.5,306.5,40
451.0,310.5,40
452.0,315.5,40
455.0,46.5,60
451.0,54.0,60
449.0,57.5,60
452.5,59.0,60
451.5,63.5,60
452.5,67.0,60
452.5,72.5,60
451.0,80.5,60
451.0,82.5,60
451.5,87.0,60
451.5,93.0,60
452.5,99.0,60
454.0,104.5,60
454.5,109.0,60
454.0,113.5,60
455.5,119.0,60
454.0,124.0,60
454.0,129.5,60
454.0,135.5,60
454.5,139.5,60
453.0,144.0,60
453.0,150.5,60
452.0,155.5,80
453.0,161.5,100
453.0,166.0,100
453.5,169.0,100
453.5,175.5,100
453.5,180.5,100
453.5,185.0,100
453.0,190.5,100
453.0,194.5,100
453.5,201.5,100
453.0,204.0,100
453.0,211.0,100
453.5,217.0,100
453.0,220.0,100
452.5,226.5,100
454.5,229.0,100
452.0,236.0,100
454.0,240.5,100
452.0,245.5,100
452.5,250.5,100
453.5,256.0,100
452.5,264.0,100
453.5,267.5,100
454.0,271.5,100
452.0,274.0,100
453.0,281.5,80
453.0,287.0,60
454.5,292.5,40
454.5,294.0,40
453.0,300.5,40
455.5,306.5,40
456.5,312.0,40
454.5,317.5,40
450.0,45.0,60
451.5,51.5,60
448.5,56.0,60
447.5,57.5,60
447.0,60.5,60
448.0,66.5,60
446.5,70.5,60
445.0,74.0,60
446.0,78.5,60
446.0,80.5,60
445.5,87.5,60
444.5,92.5,60
444.5,97.5,40
444.0,101.0,40
445.0,107.5,40
445.0,111.0,40
445.5,116.0,40
446.5,123.5,40
445.5,128.5,40
445.5,133.5,40
445.5,139.0,40
445.5,145.0,40
445.0,150.0,40
443.5,155.5,60
443.5,161.0,60
444.5,164.0,60
443.0,171.5,60
444.5,176.0,60
443.5,182.5,60
443.5,185.0,60
443.5,190.0,60
443.0,195.0,60
442.0,201.0,60
441.0,206.0,60
441.0,211.5,60
439.0,216.5,60
440.0,220.0,60
439.5,226.5,60
438.5,232.5,60
438.0,237.5,60
437.5,242.5,60
437.0,246.0,60
436.0,251.5,60
435.0,258.0,60
436.0,263.0,60
435.0,267.0,60
435.0,273.0,60
435.5,277.0,60
434.0,283.0,40
435.0,287.5,40
434.5,292.5,40
435.0,297.0,40
434.5,303.5,40
434.5,308.0,40
434.0,311.0,40
434.5,316.5,40
444.5,40.5,60
443.0,45.0,60
443.0,49.5,60
443.5,56.0,60
439.5,60.0,60
440.0,65.5,60
441.5,67.5,60
440.0,71.5,60
442.5,76.5,60
441.5,80.5,40
440.5,83.5,40
439.5,90.0,40
442.5,95.5,40
440.0,99.0,40
441.0,106.0,40
442.5,119.0,40
441.5,126.0,40
441.5,125.0,40
439.0,131.0,40
437.0,139.0,40
440.5,140.5,40
439.5,145.5,40
439.5,148.5,40
439.0,155.0,40
439.0,160.5,60
440.5,164.0,60
439.5,170.5,60
439.5,175.0,60
439.5,180.0,60
439.5,185.5,60
439.5,189.5,60
438.5,193.0,60
438.0,200.5,60
438.5,203.0,60
438.0,210.0,60
438.0,214.0,60
438.0,220.5,60
437.0,227.0,60
437.5,230.5,60
437.5,234.0,60
436.0,240.5,60
437.0,245.5,60
436.0,252.0,60
436.5,257.0,60
436.0,262.0,60
436.0,267.0,60
435.5,271.5,60
436.0,277.0,60
437.0,282.0,60
437.5,287.0,40
435.0,293.5,40
436.5,297.5,40
435.0,300.0,40
434.0,225.5,40
435.0,229.0,40
435.5,236.5,40
435.5,241.5,40
435.5,244.0,60
435.5,250.5,60
434.5,254.5,60
435.5,260.0,60
435.0,266.0,60
434.5,270.5,60
434.0,276.0,60
435.0,282.5,60
435.0,285.5,40
435.5,291.5,40
434.0,296.5,40
434.5,299.5,40
435.5,305.0,40
435.5,308.5,40
434.5,312.5,40
436.0,188.5,60
435.5,192.5,60
435.5,197.0,60
434.5,202.0,60
435.0,207.5,60
435.5,212.5,60
435.0,218.5,60
434.5,222.0,60
435.5,227.0,60
435.0,232.0,60
435.5,236.0,60
435.5,242.0,60
435.5,247.5,60
435.5,253.0,60
435.0,258.5,60
434.5,263.0,60
434.5,265.0,60
434.0,273.0,60
435.5,278.5,60
434.0,282.5,60
436.5,288.0,40
431.0,253.5,20
432.5,254.5,20
431.5,258.0,20
431.5,258.0,20
431.5,249.0,20
431.5,254.0,20
431.0,259.0,20
431.5,265.0,20
431.0,268.5,20
431.5,274.5,20
431.5,279.5,20
430.5,283.0,20
431.5,290.0,40
430.0,292.5,40
431.5,298.5,40
431.5,306.0,40
431.0,307.0,40
431.5,314.5,40
430.5,318.0,40
